"No.","Time","Source","Destination","Protocol","Length","Info"
"23946","11:57:58.078277336","10.10.5.14","10.10.5.13","SMB","4232","Trans2 Request, SESSION_SETUP"
"23947","11:57:58.078517959","10.10.5.13","10.10.5.14","TCP","60","445  >  49632 [ACK] Seq=50890 Ack=5410966 Win=65536 Len=0"
"23948","11:57:58.084070932","10.10.5.13","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"23949","11:57:58.084740954","10.10.5.14","10.10.5.13","TCP","60","49632  >  445 [FIN, ACK] Seq=5410966 Ack=50929 Win=65024 Len=0"
"23950","11:57:58.084929952","10.10.5.13","10.10.5.14","TCP","60","445  >  49632 [ACK] Seq=50929 Ack=5410967 Win=65536 Len=0"
"23951","11:57:58.093836913","10.10.5.13","10.10.5.14","TCP","60","445  >  49632 [RST, ACK] Seq=50929 Ack=5410967 Win=0 Len=0"
"23952","11:57:58.219141343","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"23953","11:57:58.258520840","PcsCompu_03:cb:a5","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.12"
"23954","11:57:58.275800124","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.241? Tell 10.10.5.14"
"23955","11:57:58.275800368","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.242? Tell 10.10.5.14"
"23956","11:57:58.275872172","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.243? Tell 10.10.5.14"
"23957","11:57:58.275985971","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.251? Tell 10.10.5.14"
"23958","11:57:58.276157291","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.252? Tell 10.10.5.14"
"23959","11:57:58.276157381","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.253? Tell 10.10.5.14"
"23960","11:57:58.453524470","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"23961","11:57:58.453524963","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"23962","11:57:58.619058645","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.1? Tell 10.10.5.13"
"23963","11:57:58.628579985","fe80::c49f:7c4:c006:ed2","ff02::1:3","LLMNR","84","Standard query 0xf3ea A wpad"
"23964","11:57:58.628740618","10.10.5.12","224.0.0.252","LLMNR","64","Standard query 0xf3ea A wpad"
"23965","11:57:58.668757182","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.2? Tell 10.10.5.13"
"23966","11:57:58.719862874","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.3? Tell 10.10.5.13"
"23967","11:57:58.729125941","fe80::c49f:7c4:c006:ed2","ff02::1:3","LLMNR","84","Standard query 0xf3ea A wpad"
"23968","11:57:58.729126361","10.10.5.12","224.0.0.252","LLMNR","64","Standard query 0xf3ea A wpad"
"23969","11:57:58.774400074","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.4? Tell 10.10.5.13"
"23970","11:57:58.775400269","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.244? Tell 10.10.5.14"
"23971","11:57:58.775400457","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.245? Tell 10.10.5.14"
"23972","11:57:58.775534285","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.246? Tell 10.10.5.14"
"23973","11:57:58.775534473","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.247? Tell 10.10.5.14"
"23974","11:57:58.775686424","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.248? Tell 10.10.5.14"
"23975","11:57:58.775812691","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.249? Tell 10.10.5.14"
"23976","11:57:58.776021701","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.250? Tell 10.10.5.14"
"23977","11:57:58.776174782","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.254? Tell 10.10.5.14"
"23978","11:57:58.786450484","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"23979","11:57:58.876039384","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.5? Tell 10.10.5.13"
"23980","11:57:58.904512371","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.6? Tell 10.10.5.13"
"23981","11:57:58.929590903","10.10.5.12","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"23982","11:57:58.969961913","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.7? Tell 10.10.5.13"
"23983","11:57:58.974960729","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"23984","11:57:59.055475938","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"23985","11:57:59.073750718","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.8? Tell 10.10.5.13"
"23986","11:57:59.134477838","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.9? Tell 10.10.5.13"
"23987","11:57:59.196207357","10.10.5.13","10.10.5.10","TCP","66","49215  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23988","11:57:59.196231297","10.10.5.10","10.10.5.13","TCP","54","445  >  49215 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"23989","11:57:59.238971653","PcsCompu_03:cb:a5","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.12"
"23990","11:57:59.257615685","10.10.5.13","10.10.5.11","TCP","66","49216  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23991","11:57:59.257850770","10.10.5.11","10.10.5.13","TCP","66","445  >  49216 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23992","11:57:59.257900688","10.10.5.13","10.10.5.11","TCP","60","49216  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"23993","11:57:59.258004886","10.10.5.13","10.10.5.11","TCP","60","49216  >  445 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"23994","11:57:59.258121111","10.10.5.11","10.10.5.13","TCP","60","445  >  49216 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"23995","11:57:59.258121244","10.10.5.11","10.10.5.13","TCP","60","445  >  49216 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"23996","11:57:59.275528565","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.251? Tell 10.10.5.14"
"23997","11:57:59.275528915","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.252? Tell 10.10.5.14"
"23998","11:57:59.275528958","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.253? Tell 10.10.5.14"
"23999","11:57:59.292380273","10.10.5.13","10.10.5.11","TCP","66","49217  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24000","11:57:59.292380450","10.10.5.11","10.10.5.13","TCP","66","445  >  49217 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24001","11:57:59.292774902","10.10.5.13","10.10.5.11","TCP","60","49217  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24002","11:57:59.292775093","10.10.5.13","10.10.5.11","SMB","142","Negotiate Protocol Request"
"24003","11:57:59.293264173","10.10.5.11","10.10.5.13","SMB","185","Negotiate Protocol Response"
"24004","11:57:59.293769853","10.10.5.13","10.10.5.11","SMB","157","Session Setup AndX Request, User: .\\"
"24005","11:57:59.294006488","10.10.5.11","10.10.5.13","SMB","179","Session Setup AndX Response"
"24006","11:57:59.294254076","10.10.5.13","10.10.5.11","SMB","126","Tree Connect AndX Request, Path: \\\\10.10.5.11\\IPC$"
"24007","11:57:59.294482239","10.10.5.11","10.10.5.13","SMB","93","Tree Connect AndX Response, Error: Non specific error code"
"24008","11:57:59.294639536","10.10.5.13","10.10.5.11","SMB Pipe","132","PeekNamedPipe Request, FID: 0x0000"
"24009","11:57:59.294748650","10.10.5.11","10.10.5.13","SMB","93","Trans Response, Error: TID invalid"
"24010","11:57:59.294858013","10.10.5.13","10.10.5.11","TCP","60","49217  >  445 [FIN, ACK] Seq=342 Ack=335 Win=65280 Len=0"
"24011","11:57:59.294957652","10.10.5.11","10.10.5.13","TCP","60","445  >  49217 [ACK] Seq=335 Ack=343 Win=65280 Len=0"
"24012","11:57:59.295062628","10.10.5.11","10.10.5.13","TCP","60","445  >  49217 [RST, ACK] Seq=335 Ack=343 Win=0 Len=0"
"24013","11:57:59.552823192","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"24014","11:57:59.555443445","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.1? Tell 10.10.5.13"
"24015","11:57:59.555443611","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.2? Tell 10.10.5.13"
"24016","11:57:59.555443653","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.3? Tell 10.10.5.13"
"24017","11:57:59.555443692","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.4? Tell 10.10.5.13"
"24018","11:57:59.555609504","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.5? Tell 10.10.5.13"
"24019","11:57:59.555609600","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.6? Tell 10.10.5.13"
"24020","11:57:59.555609629","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.7? Tell 10.10.5.13"
"24021","11:57:59.679262893","10.10.5.12","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"24022","11:57:59.698349092","10.10.5.13","10.10.5.12","TCP","66","49219  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24023","11:57:59.698676725","10.10.5.12","10.10.5.13","TCP","66","445  >  49219 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24024","11:57:59.698826950","10.10.5.13","10.10.5.12","TCP","60","49219  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24025","11:57:59.699116421","10.10.5.13","10.10.5.12","TCP","60","49219  >  445 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24026","11:57:59.699267315","10.10.5.12","10.10.5.13","TCP","60","445  >  49219 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"24027","11:57:59.699267458","10.10.5.12","10.10.5.13","TCP","60","445  >  49219 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"24028","11:57:59.715601408","10.10.5.13","10.10.5.10","TCP","66","[TCP Retransmission] 49215  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24029","11:57:59.715635459","10.10.5.10","10.10.5.13","TCP","54","445  >  49215 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"24030","11:57:59.730683989","10.10.5.13","10.10.5.12","TCP","66","49220  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24031","11:57:59.730804216","10.10.5.12","10.10.5.13","TCP","66","445  >  49220 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24032","11:57:59.731117046","10.10.5.13","10.10.5.12","TCP","60","49220  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24033","11:57:59.731117219","10.10.5.13","10.10.5.12","SMB","142","Negotiate Protocol Request"
"24034","11:57:59.731549720","10.10.5.12","10.10.5.13","SMB","185","Negotiate Protocol Response"
"24035","11:57:59.731683466","10.10.5.13","10.10.5.12","SMB","157","Session Setup AndX Request, User: .\\"
"24036","11:57:59.731945793","10.10.5.12","10.10.5.13","SMB","179","Session Setup AndX Response"
"24037","11:57:59.732133154","10.10.5.13","10.10.5.12","SMB","149","Tree Connect AndX Request, Path: \\\\10.10.5.11\\IPC$"
"24038","11:57:59.732242438","10.10.5.12","10.10.5.13","SMB","104","Tree Connect AndX Response"
"24039","11:57:59.732369648","10.10.5.13","10.10.5.12","SMB Pipe","132","PeekNamedPipe Request, FID: 0x0000"
"24040","11:57:59.732516245","10.10.5.12","10.10.5.13","SMB","93","Trans Response, Error: STATUS_INSUFF_SERVER_RESOURCES"
"24041","11:57:59.732685831","10.10.5.13","10.10.5.12","TCP","60","49220  >  445 [FIN, ACK] Seq=365 Ack=346 Win=65280 Len=0"
"24042","11:57:59.732813420","10.10.5.12","10.10.5.13","TCP","60","445  >  49220 [ACK] Seq=346 Ack=366 Win=65280 Len=0"
"24043","11:57:59.733000212","10.10.5.12","10.10.5.13","TCP","60","445  >  49220 [RST, ACK] Seq=346 Ack=366 Win=0 Len=0"
"24044","11:57:59.775474991","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.254? Tell 10.10.5.14"
"24045","11:57:59.775475373","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"24046","11:57:59.825284911","10.10.5.13","10.10.5.14","TCP","66","49223  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24047","11:57:59.825443195","10.10.5.14","10.10.5.13","TCP","66","445  >  49223 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24048","11:57:59.825589947","10.10.5.13","10.10.5.14","TCP","60","49223  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24049","11:57:59.825721007","10.10.5.13","10.10.5.14","TCP","60","49223  >  445 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24050","11:57:59.825882999","10.10.5.14","10.10.5.13","TCP","60","445  >  49223 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"24051","11:57:59.825883094","10.10.5.14","10.10.5.13","TCP","60","445  >  49223 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"24052","11:57:59.856657529","10.10.5.13","10.10.5.14","TCP","66","49224  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24053","11:57:59.857023965","10.10.5.14","10.10.5.13","TCP","66","445  >  49224 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24054","11:57:59.857148586","10.10.5.13","10.10.5.14","TCP","60","49224  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"24055","11:57:59.857148705","10.10.5.13","10.10.5.14","SMB","142","Negotiate Protocol Request"
"24056","11:57:59.857609185","10.10.5.14","10.10.5.13","SMB","185","Negotiate Protocol Response"
"24057","11:57:59.857740199","10.10.5.13","10.10.5.14","SMB","157","Session Setup AndX Request, User: .\\"
"24058","11:57:59.857905172","10.10.5.14","10.10.5.13","SMB","179","Session Setup AndX Response"
"24059","11:57:59.858019740","10.10.5.13","10.10.5.14","SMB","149","Tree Connect AndX Request, Path: \\\\10.10.5.11\\IPC$"
"24060","11:57:59.858149348","10.10.5.14","10.10.5.13","SMB","104","Tree Connect AndX Response"
"24061","11:57:59.858236173","10.10.5.13","10.10.5.14","SMB Pipe","132","PeekNamedPipe Request, FID: 0x0000"
"24062","11:57:59.858445377","10.10.5.14","10.10.5.13","SMB","93","Trans Response, Error: STATUS_INSUFF_SERVER_RESOURCES"
"24063","11:57:59.858471091","10.10.5.13","10.10.5.14","TCP","60","49224  >  445 [FIN, ACK] Seq=365 Ack=346 Win=65280 Len=0"
"24064","11:57:59.858641567","10.10.5.14","10.10.5.13","TCP","60","445  >  49224 [ACK] Seq=346 Ack=366 Win=65280 Len=0"
"24065","11:57:59.858766239","10.10.5.14","10.10.5.13","TCP","60","445  >  49224 [RST, ACK] Seq=346 Ack=366 Win=0 Len=0"
"24066","11:57:59.888421732","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.15? Tell 10.10.5.13"
"24067","11:57:59.950141617","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.16? Tell 10.10.5.13"
"24068","11:58:00.012781711","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.17? Tell 10.10.5.13"
"24069","11:58:00.055571044","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"24070","11:58:00.055571320","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.8? Tell 10.10.5.13"
"24071","11:58:00.055571350","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.9? Tell 10.10.5.13"
"24072","11:58:00.079060762","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.18? Tell 10.10.5.13"
"24073","11:58:00.141403841","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.19? Tell 10.10.5.13"
"24074","11:58:00.203181007","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.20? Tell 10.10.5.13"
"24075","11:58:00.239328461","PcsCompu_03:cb:a5","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.12"
"24076","11:58:00.267608916","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.21? Tell 10.10.5.13"
"24077","11:58:00.297784944","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0x2a7b A wpad"
"24078","11:58:00.297954562","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0x2a7b A wpad"
"24079","11:58:00.398410077","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0x2a7b A wpad"
"24080","11:58:00.398687231","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0x2a7b A wpad"
"24081","11:58:00.429327496","10.10.5.12","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"24082","11:58:00.489948211","10.10.5.12","10.10.5.11","TCP","60","445  >  51222 [RST, ACK] Seq=1 Ack=4205 Win=0 Len=0"
"24083","11:58:00.489948489","10.10.5.12","10.10.5.11","TCP","60","445  >  51223 [RST, ACK] Seq=1 Ack=4205 Win=0 Len=0"
"24084","11:58:00.489948529","10.10.5.12","10.10.5.11","TCP","60","445  >  51224 [RST, ACK] Seq=1 Ack=4205 Win=0 Len=0"
"24085","11:58:00.490092043","10.10.5.12","10.10.5.11","TCP","60","445  >  51225 [RST, ACK] Seq=1 Ack=4205 Win=0 Len=0"
"24086","11:58:00.504236182","10.10.5.13","10.10.5.12","TCP","60","445  >  49353 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24087","11:58:00.504236372","10.10.5.13","10.10.5.12","TCP","60","445  >  49355 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24088","11:58:00.504236426","10.10.5.13","10.10.5.12","TCP","60","445  >  49356 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24089","11:58:00.504351341","10.10.5.13","10.10.5.12","TCP","60","445  >  49357 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24090","11:58:00.504351470","10.10.5.13","10.10.5.12","TCP","60","445  >  49359 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24091","11:58:00.504628371","10.10.5.13","10.10.5.12","TCP","60","445  >  49360 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24092","11:58:00.504628529","10.10.5.13","10.10.5.12","TCP","60","445  >  49361 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24093","11:58:00.504628554","10.10.5.13","10.10.5.12","TCP","60","445  >  49362 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24094","11:58:00.504755260","10.10.5.13","10.10.5.12","TCP","60","445  >  49364 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24095","11:58:00.504755371","10.10.5.13","10.10.5.12","TCP","60","445  >  49365 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24096","11:58:00.504755420","10.10.5.13","10.10.5.12","TCP","60","445  >  49366 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24097","11:58:00.504755453","10.10.5.13","10.10.5.12","TCP","60","445  >  49367 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24098","11:58:00.504857500","10.10.5.13","10.10.5.12","TCP","60","445  >  49368 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24099","11:58:00.504885962","10.10.5.13","10.10.5.12","TCP","60","445  >  49373 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24100","11:58:00.505050083","10.10.5.13","10.10.5.12","TCP","60","445  >  49374 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24101","11:58:00.505240029","10.10.5.13","10.10.5.12","TCP","60","445  >  49375 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24102","11:58:00.505240160","10.10.5.13","10.10.5.12","TCP","60","445  >  49377 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24103","11:58:00.505240201","10.10.5.13","10.10.5.12","TCP","60","445  >  49378 [RST, ACK] Seq=1 Ack=133 Win=0 Len=0"
"24104","11:58:00.525395476","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x9d631e CID: 0001000126b4b0220800279d7883 "
"24105","11:58:00.554001319","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"24106","11:58:00.555354842","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.1? Tell 10.10.5.13"
"24107","11:58:00.555354973","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.2? Tell 10.10.5.13"
"24108","11:58:00.555355019","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.3? Tell 10.10.5.13"
"24109","11:58:00.555355073","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.4? Tell 10.10.5.13"
"24110","11:58:00.555355098","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.5? Tell 10.10.5.13"
"24111","11:58:00.555355136","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.6? Tell 10.10.5.13"
"24112","11:58:00.555618098","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.7? Tell 10.10.5.13"
"24113","11:58:00.555618233","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.15? Tell 10.10.5.13"
"24114","11:58:00.555618267","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.16? Tell 10.10.5.13"
"24115","11:58:00.555618298","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.17? Tell 10.10.5.13"
"24116","11:58:00.598618413","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"24117","11:58:00.775491674","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"24118","11:58:00.923848283","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.22? Tell 10.10.5.13"
"24119","11:58:00.973556665","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.23? Tell 10.10.5.13"
"24120","11:58:01.025348871","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.24? Tell 10.10.5.13"
"24121","11:58:01.055755756","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.8? Tell 10.10.5.13"
"24122","11:58:01.055756334","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.9? Tell 10.10.5.13"
"24123","11:58:01.055756393","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.18? Tell 10.10.5.13"
"24124","11:58:01.055756431","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.19? Tell 10.10.5.13"
"24125","11:58:01.055756470","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.20? Tell 10.10.5.13"
"24126","11:58:01.055756508","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.21? Tell 10.10.5.13"
"24127","11:58:01.175964483","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.25? Tell 10.10.5.13"
"24128","11:58:01.182795579","PcsCompu_03:cb:a5","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.12"
"24129","11:58:01.226991296","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.26? Tell 10.10.5.13"
